"zipcode" "percentile" "superzip" "rank" "city" "state" "adultpop" "households" "college" "income."
"7843" 69.73554 0 4544 "Hopatcong" "NJ" 8194 3354 "18.26%" 94.8
"23517" 69.7325 0 4545 "Norfolk" "VA" 2894 792 "40.95%" 55.6893
"49012" 69.73102 0 4546 "Augusta" "MI" 2494 1042 "24.34%" 84.3062
"6481" 69.73009 0 4547 "Rockfall" "CT" 930 377 "25.59%" 82.1342
"53074" 69.72761 0 4548 "Port Washington" "WI" 8110 3270 "25.78%" 81.7995
"19702" 69.71794 0 4549 "Newark" "DE" 27086 11560 "26.95%" 79.7858
"49670" 69.71007 0 4550 "Northport" "MI" 1615 631 "34.86%" 66.138
"14075" 69.70164 0 4551 "Hamburg" "NY" 29092 11496 "28.43%" 77.2046
"5068" 69.69309 0 4552 "South Royalton" "VT" 2022 757 "38.13%" 60.476
"38002" 69.68935 0 4553 "Arlington" "TN" 11592 4978 "26.18%" 81.0659
"94579" 69.68238 0 4554 "San Leandro" "CA" 13864 5125 "21.36%" 89.36
"63109" 69.67273 0 4555 "Saint Louis" "MO" 21294 7049 "32.07%" 70.9046
"13062" 69.66686 0 NA "Etna" "NY" 81 49 "28.40%" 77.2307
"49246" 69.66622 0 4556 "Horton" "MI" 2263 1011 "25.28%" 82.605
"32504" 69.66133 0 4557 "Pensacola" "FL" 15558 6458 "36.55%" 63.1583
"8081" 69.64993 0 4558 "Sicklerville" "NJ" 25952 11510 "22.94%" 86.6075
"12435" 69.64276 0 NA "Greenfield Park" "NY" 168 77 "33.93%" 67.668
"91941" 69.63422 0 4559 "La Mesa" "CA" 30960 11535 "31.23%" 72.3011
"52068" 69.62524 0 4560 "Peosta" "IA" 1783 818 "27.54%" 78.656
"75056" 69.6201 0 4561 "The Colony" "TX" 16897 7639 "23.61%" 85.4202
"77002" 69.61282 0 4562 "Houston" "TX" 9663 306 "12.46%" 104.6
"38305" 69.60306 0 4563 "Jackson" "TN" 25897 11317 "30.57%" 73.3877
"90713" 69.59087 0 4564 "Lakewood" "CA" 18492 7460 "21.57%" 88.8984
"12583" 69.58539 0 4565 "Tivoli" "NY" 1475 600 "31.80%" 71.264
"44017" 69.58173 0 4566 "Berea" "OH" 11897 4486 "28.28%" 77.3105
"93420" 69.5738 0 4567 "Arroyo Grande" "CA" 16976 6771 "29.80%" 74.705
"16505" 69.5656 0 4568 "Erie" "PA" 12865 4804 "32.41%" 70.1893
"77386" 69.5597 0 4569 "Spring" "TX" 8620 3843 "22.80%" 86.7527
"20620" 69.55705 0 4570 "Callaway" "MD" 1037 422 "23.92%" 84.821
"55024" 69.5533 0 4571 "Farmington" "MN" 12638 5759 "23.13%" 86.176
"12198" 69.54847 0 4572 "Wynantskill" "NY" 4947 1939 "25.01%" 82.9319
"61736" 69.54688 0 4573 "Downs" "IL" 867 414 "29.07%" 75.9297
"85747" 69.5444 0 4574 "Tucson" "AZ" 8113 3670 "29.53%" 75.1216
"19070" 69.54083 0 4575 "Morton" "PA" 4910 1863 "25.60%" 81.8884
"97134" 69.53947 0 NA "Oceanside" "OR" 40 6 "47.50%" 44.131
"60002" 69.53594 0 4576 "Antioch" "IL" 12843 5360 "21.78%" 88.4539
"26056" 69.53238 0 NA "New Manchester" "WV" 96 38 "20.83%" 90.0792
"2814" 69.53099 0 4577 "Chepachet" "RI" 4972 2110 "26.41%" 80.4644
"92313" 69.52766 0 4578 "Grand Terrace" "CA" 7156 2918 "25.75%" 81.585
"80447" 69.52532 0 4579 "Grand Lake" "CO" 1392 562 "31.18%" 72.2148
"17070" 69.52211 0 4580 "New Cumberland" "PA" 10300 4016 "29.77%" 74.6417
"95589" 69.51913 0 4581 "Whitethorn" "CA" 572 217 "33.74%" 67.7833
"37363" 69.51471 0 4582 "Ooltewah" "TN" 15532 6891 "28.84%" 76.218
"93510" 69.50903 0 4583 "Acton" "CA" 5141 2047 "18.44%" 94.1341
"93430" 69.50698 0 4584 "Cayucos" "CA" 2335 831 "29.12%" 75.72
"89823" 69.50631 0 NA "Deeth" "NV" 119 41 "23.53%" 85.32
"3256" 69.50609 0 4585 "New Hampton" "NH" 694 293 "30.98%" 72.4632
"44721" 69.50375 0 4586 "Canton" "OH" 7863 3498 "28.28%" 77.1052
"13337" 69.50143 0 4587 "Fly Creek" "NY" 562 215 "32.74%" 69.423
"64105" 69.50067 0 4588 "Kansas City" "MO" 2190 310 "45.57%" 47.3037
"80814" 69.49937 0 4589 "Divide" "CO" 2545 1047 "25.82%" 81.3379
"76904" 69.4937 0 4590 "San Angelo" "TX" 18114 7967 "32.97%" 69.0072
"97149" 69.48862 0 NA "Neskowin" "OR" 378 140 "35.45%" 64.726
"1518" 69.48811 0 4591 "Fiskdale" "MA" 1496 633 "27.41%" 78.5815
"98290" 69.48254 0 4592 "Snohomish" "WA" 18795 7798 "22.12%" 87.6915
"13068" 69.47654 0 4593 "Freeville" "NY" 3078 1270 "31.97%" 70.6849
"90034" 69.46497 0 4594 "Los Angeles" "CA" 39028 12274 "40.62%" 55.773
"73103" 69.45341 0 4595 "Oklahoma City" "OK" 3120 926 "38.75%" 58.9871
"20636" 69.45111 0 4596 "Hollywood" "MD" 5260 2188 "21.33%" 88.9991
"8869" 69.4484 0 4597 "Raritan" "NJ" 4594 1711 "27.27%" 78.7462
"73173" 69.44705 0 NA "Oklahoma City" "OK" 325 142 "28%" 77.475
"25304" 69.4452 0 4598 "Charleston" "WV" 6427 2244 "34.22%" 66.7634
"3038" 69.43756 0 4599 "Derry" "NH" 21404 8886 "26.25%" 80.4827
"36026" 69.43147 0 4600 "Equality" "AL" 801 356 "21.60%" 88.4669
"15236" 69.42513 0 4601 "Pittsburgh" "PA" 22307 8861 "28.15%" 77.1706
"28403" 69.41407 0 4602 "Wilmington" "NC" 17974 6291 "37.95%" 60.2581
"72701" 69.404 0 4603 "Fayetteville" "AR" 18699 7149 "38.22%" 59.79
"78240" 69.39114 0 4604 "San Antonio" "TX" 28139 10895 "35.26%" 64.8661
"73939" 69.38323 0 4605 "Goodwell" "OK" 694 349 "37.18%" 61.5657
"94710" 69.38154 0 4606 "Berkeley" "CA" 5473 1843 "43.58%" 50.5256
"60151" 69.37941 0 4607 "Maple Park" "IL" 2285 961 "19.04%" 92.8029
"48047" 69.37323 0 4608 "New Baltimore" "MI" 20226 8469 "18.69%" 93.394
"34285" 69.36568 0 4609 "Venice" "FL" 7298 2173 "33.67%" 67.5715
"84058" 69.3601 0 4610 "Orem" "UT" 13013 6315 "36.16%" 63.2747
"80203" 69.35281 0 4611 "Denver" "CO" 13556 1802 "42.35%" 52.5812
"91501" 69.3456 0 4612 "Burbank" "CA" 12698 4671 "33.97%" 67.014
"44131" 69.33789 0 4613 "Independence" "OH" 15391 6205 "24.77%" 82.8613
"38133" 69.33043 0 4614 "Memphis" "TN" 11789 5379 "24.83%" 82.7553
"80420" 69.32706 0 NA "Alma" "CO" 489 157 "27.20%" 78.6599
"36693" 69.32346 0 4615 "Mobile" "AL" 12623 5196 "30.30%" 73.2857
"91206" 69.31374 0 4616 "Glendale" "CA" 22806 8210 "35.69%" 63.9743
"77084" 69.2971 0 4617 "Houston" "TX" 37812 16670 "28.42%" 76.494
"28449" 69.28639 0 4618 "Kure Beach" "NC" 1192 457 "31.63%" 70.9647
"15017" 69.28308 0 4619 "Bridgeville" "PA" 10879 3622 "29.24%" 75.0771
"2827" 69.27966 0 4620 "Greene" "RI" 1567 652 "24.31%" 83.5412
"1960" 69.26983 0 4621 "Peabody" "MA" 34274 12997 "23.10%" 85.6255
"18820" 69.26041 0 NA "Gibson" "PA" 54 25 "25.93%" 80.744
"19518" 69.25835 0 4622 "Douglassville" "PA" 7484 3165 "22.53%" 86.5931
"32667" 69.25563 0 4623 "Micanopy" "FL" 2382 893 "31.57%" 71.0105
"80133" 69.25471 0 4624 "Palmer Lake" "CO" 1013 423 "29.62%" 74.3697
"3264" 69.25319 0 4625 "Plymouth" "NH" 4544 1905 "36.55%" 62.4117
"81433" 69.25182 0 NA "Silverton" "CO" 415 150 "42.89%" 51.4867
"84038" 69.25165 0 NA "Laketown" "UT" 217 106 "31.34%" 71.3727
"23464" 69.23936 0 4626 "Virginia Beach" "VA" 44537 19691 "29.64%" 74.2899
"53402" 69.22115 0 4627 "Racine" "WI" 21808 9198 "27.40%" 78.15
"29485" 69.21019 0 4628 "Summerville" "SC" 18134 8034 "28.85%" 75.6394
"2188" 69.20233 0 4629 "Weymouth" "MA" 10504 3747 "25.41%" 81.5589
"11427" 69.19512 0 4630 "Queens Village" "NY" 15756 6030 "28.65%" 75.9545
"32837" 69.18474 0 4631 "Orlando" "FL" 22067 9090 "29.51%" 74.4612
"84065" 69.17419 0 4632 "Riverton" "UT" 16361 7813 "23.09%" 85.5366
"60643" 69.16029 0 4633 "Chicago" "IL" 34314 13360 "28.21%" 76.6985
"20617" 69.15074 0 NA "Bryantown" "MD" 473 197 "20.93%" 89.243
"45014" 69.14272 0 4634 "Fairfield" "OH" 28732 11800 "26.71%" 79.2876
"1757" 69.12974 0 4635 "Milford" "MA" 18560 7316 "26.56%" 79.5
"54914" 69.11916 0 4636 "Appleton" "WI" 19987 7958 "28.82%" 75.6394
"50237" 69.11322 0 4637 "Runnells" "IA" 1664 759 "24.88%" 82.4258
"5732" 69.11266 0 NA "Bomoseen" "VT" 387 134 "32.56%" 69.1942
"18054" 69.11179 0 4638 "Green Lane" "PA" 2785 1141 "22.94%" 85.7602
"48854" 69.10795 0 4639 "Mason" "MI" 11180 4662 "25.91%" 80.6449
"40204" 69.10187 0 4640 "Louisville" "KY" 10993 3179 "37.85%" 60.0554
"8051" 69.09692 0 4641 "Mantua" "NJ" 7039 2767 "25.69%" 81.0175
"97361" 69.09353 0 4642 "Monmouth" "OR" 5302 2271 "34.78%" 65.32
"92065" 69.08644 0 4643 "Ramona" "CA" 20520 8797 "23.10%" 85.441
"3301" 69.07472 0 4644 "Concord" "NH" 22186 7337 "32.50%" 69.2413
"58501" 69.06078 0 4645 "Bismarck" "ND" 28620 11727 "31.31%" 71.3008
"45236" 69.04785 0 4646 "Cincinnati" "OH" 18466 6759 "31.06%" 71.711
"10013" 69.03775 0 4647 "New York" "NY" 18344 5447 "40.66%" 55.1401
"5667" 69.03227 0 4648 "Plainfield" "VT" 1617 620 "38.28%" 59.238
"60181" 69.02636 0 4649 "Villa Park" "IL" 19926 7831 "25.34%" 81.5144
"48822" 69.02043 0 4650 "Eagle" "MI" 1645 690 "21.03%" 88.933
"75402" 69.01733 0 4651 "Greenville" "TX" 9673 4138 "29.81%" 73.8009
"6514" 69.01001 0 4652 "Hamden" "CT" 16973 6353 "29.19%" 74.8496
"47715" 69.00089 0 4653 "Evansville" "IN" 16272 6480 "31.47%" 70.915
"67052" 68.99552 0 4654 "Goddard" "KS" 3289 1516 "25.75%" 80.7639
"2813" 68.99306 0 4655 "Charlestown" "RI" 5637 2263 "29.47%" 74.3579
"33042" 68.99019 0 4656 "Summerland Key" "FL" 4836 1847 "26.84%" 78.8718
"57501" 68.98603 0 4657 "Pierre" "SD" 10333 4122 "33.18%" 67.9546
"3281" 68.98186 0 4658 "Weare" "NH" 4868 2150 "25.08%" 81.9002
"25303" 68.97913 0 4659 "Charleston" "WV" 5080 1980 "32.80%" 68.6084
"44065" 68.97701 0 4660 "Newbury" "OH" 2640 1103 "23.22%" 85.1064
"66083" 68.97522 0 4661 "Spring Hill" "KS" 3884 1757 "23.87%" 83.9858
"95959" 68.97075 0 4662 "Nevada City" "CA" 12399 4957 "32.70%" 68.764
"7833" 68.96732 0 NA "Delaware" "NJ" 92 43 "33.70%" 67.014
"10301" 68.9603 0 4663 "Staten Island" "NY" 25512 8557 "31.34%" 71.0693
"13861" 68.95316 0 NA "West Oneonta" "NY" 483 208 "35.82%" 63.3375
"6264" 68.95301 0 NA "Scotland" "CT" 97 33 "26.80%" 78.8652
"1242" 68.95296 0 NA "Lenox Dale" "MA" 71 41 "11.27%" 105.631
"23455" 68.94484 0 4664 "Virginia Beach" "VA" 29491 11892 "30.89%" 71.8199
"97080" 68.93075 0 4665 "Gresham" "OR" 21870 9624 "25.00%" 81.966
"45314" 68.92423 0 4666 "Cedarville" "OH" 1864 866 "35.35%" 64.1011
"28590" 68.92136 0 4667 "Winterville" "NC" 8576 3744 "31.86%" 70.1069
"32934" 68.91633 0 4668 "Melbourne" "FL" 9797 4151 "30.75%" 71.9977
"77449" 68.90749 0 4669 "Katy" "TX" 22372 10182 "25.30%" 81.3967
"65804" 68.89467 0 4670 "Springfield" "MO" 24347 9567 "35.24%" 64.2476
"61745" 68.88723 0 4671 "Heyworth" "IL" 2770 1225 "24.48%" 82.79
"11934" 68.88524 0 4672 "Center Moriches" "NY" 4491 1708 "23.25%" 84.8946
"74604" 68.88148 0 4673 "Ponca City" "OK" 9203 3952 "29.73%" 73.6806
"49686" 68.87348 0 4674 "Traverse City" "MI" 19925 7833 "31.69%" 70.2991
"12831" 68.86542 0 4675 "Gansevoort" "NY" 9436 3709 "27.19%" 78.0271
"97370" 68.86139 0 4676 "Philomath" "OR" 5254 2329 "33.56%" 67.0432
"95426" 68.85966 0 4677 "Cobb" "CA" 1031 448 "25.32%" 81.2411
"12472" 68.85907 0 4678 "Rosendale" "NY" 1122 382 "34.31%" 65.7278
"53406" 68.85445 0 4679 "Racine" "WI" 15752 6254 "26.26%" 79.5844
"99667" 68.8501 0 NA "Skwentna" "AK" 93 29 "31.18%" 71.1007
"12549" 68.84853 0 4680 "Montgomery" "NY" 5616 2309 "25.41%" 81.0463
"29672" 68.84509 0 4681 "Seneca" "SC" 6940 2852 "32.03%" 69.629
"60096" 68.84195 0 4682 "Winthrop Harbor" "IL" 4473 1980 "19.18%" 91.7699
"14750" 68.83981 0 4683 "Lakewood" "NY" 3331 1358 "32.90%" 68.1037
"1367" 68.83882 0 NA "Rowe" "MA" 269 110 "29.74%" 73.552
"55025" 68.83523 0 4684 "Forest Lake" "MN" 12807 5485 "21.96%" 86.9527
"54850" 68.83167 0 NA "La Pointe" "WI" 185 73 "40%" 55.8449
"92117" 68.82162 0 4685 "San Diego" "CA" 36440 12926 "31.23%" 70.9582
"98374" 68.80672 0 4686 "Puyallup" "WA" 17779 8188 "24.31%" 82.8586
"23062" 68.80135 0 4687 "Gloucester Point" "VA" 1819 713 "27.82%" 76.7809
"61323" 68.80083 0 NA "Dover" "IL" 56 27 "41.07%" 53.938
"54467" 68.79878 0 4688 "Plover" "WI" 7407 3310 "28.57%" 75.4759
"68059" 68.79623 0 4689 "Springfield" "NE" 1877 862 "24.56%" 82.378
"22924" 68.79571 0 NA "Batesville" "VA" 57 29 "31.58%" 70.283
"18356" 68.79565 0 NA "Shawnee on Delaware" "PA" 113 25 "38.05%" 59.1139
"50134" 68.7955 0 NA "Kelley" "IA" 423 200 "25.77%" 80.2722
"55947" 68.79407 0 4690 "La Crescent" "MN" 4829 2071 "29.32%" 74.1108
"53154" 68.78751 0 4691 "Oak Creek" "WI" 19056 7552 "24.12%" 83.0626
"7601" 68.77363 0 4692 "Hackensack" "NJ" 31518 9625 "29.10%" 74.4717
"33036" 68.76418 0 4693 "Islamorada" "FL" 2867 976 "29.33%" 74.0755
"45052" 68.76273 0 4694 "North Bend" "OH" 2466 1109 "23.64%" 83.87
"12151" 68.76192 0 NA "Round Lake" "NY" 460 178 "31.52%" 70.283
"45248" 68.75765 0 4695 "Cincinnati" "OH" 15073 6417 "25.09%" 81.351
"61742" 68.75336 0 4696 "Goodfield" "IL" 535 258 "23.93%" 83.359
"53517" 68.75293 0 4697 "Blue Mounds" "WI" 1088 468 "26.56%" 78.799
"17110" 68.74855 0 4698 "Harrisburg" "PA" 14825 5694 "31.82%" 69.7264
"12863" 68.74438 0 NA "Rock City Falls" "NY" 381 153 "24.15%" 82.9515
"53142" 68.73914 0 4699 "Kenosha" "WI" 18727 7801 "24.63%" 82.1225
"7823" 68.73257 0 4700 "Belvidere" "NJ" 5177 1996 "23.70%" 83.7125
"11970" 68.73109 0 NA "South Jamesport" "NY" 202 77 "30.69%" 71.646
"92555" 68.72903 0 4701 "Moreno Valley" "CA" 7350 3189 "23.31%" 84.348
"68428" 68.72681 0 4702 "Raymond" "NE" 724 324 "23.07%" 84.7599
"84719" 68.72659 0 NA "Brian Head" "UT" 70 34 "38.57%" 58.0247
"62223" 68.72324 0 4703 "Belleville" "IL" 12146 4821 "28.46%" 75.4432
"4011" 68.71626 0 4704 "Brunswick" "ME" 13274 5179 "34.99%" 64.1874
"2670" 68.71224 0 4705 "West Dennis" "MA" 1377 380 "35.44%" 63.418
"77489" 68.70663 0 4706 "Missouri City" "TX" 19071 8615 "28.59%" 75.1948
"8753" 68.68966 0 4707 "Toms River" "NJ" 42764 17167 "23.13%" 84.6108
"12784" 68.67792 0 NA "Thompsonville" "NY" 21 13 "66.67%" 9.5729
"12053" 68.67707 0 4708 "Delanson" "NY" 3055 1319 "24.42%" 82.3722
"54021" 68.67528 0 4709 "Prescott" "WI" 3481 1464 "25.05%" 81.2817
"10923" 68.6727 0 4710 "Garnerville" "NY" 5909 2260 "24.30%" 82.5684
"4646" 68.67106 0 NA "Islesford" "ME" 60 21 "31.67%" 69.8755
"98036" 68.66507 0 4711 "Lynnwood" "WA" 21773 8599 "25.12%" 81.147
"93907" 68.65517 0 4712 "Salinas" "CA" 14305 5699 "21.97%" 86.567
"68502" 68.64629 0 4713 "Lincoln" "NE" 18020 6231 "36.73%" 61.1381
"11742" 68.6392 0 4714 "Holtsville" "NY" 7832 3182 "20.42%" 89.2384
"12575" 68.63669 0 4715 "Rock Tavern" "NY" 1302 564 "19.20%" 91.328
"54171" 68.63582 0 4716 "Sobieski" "WI" 1862 815 "20.09%" 89.7915
"14612" 68.62867 0 4717 "Rochester" "NY" 24211 9466 "25.80%" 79.9375
"99840" 68.62184 0 4718 "Skagway" "AK" 648 207 "25%" 81.317
"52556" 68.61937 0 4719 "Fairfield" "IA" 8368 3239 "36.53%" 61.4336
"44240" 68.61156 0 4720 "Kent" "OH" 20094 8302 "33.89%" 65.9919
"55328" 68.60477 0 4721 "Delano" "MN" 4624 1974 "21.60%" 87.14
"96712" 68.60213 0 4722 "Haleiwa" "HI" 5011 1759 "27.64%" 76.7417
"27409" 68.59826 0 4723 "Greensboro" "NC" 9108 3083 "33.20%" 67.1504
"93529" 68.59565 0 NA "June Lake" "CA" 399 178 "35.34%" 63.4486
"21074" 68.59323 0 4724 "Hampstead" "MD" 8398 3622 "22.92%" 84.8436
"2831" 68.59035 0 4725 "Hope" "RI" 2091 925 "21.62%" 87.0639
"77090" 68.58518 0 4726 "Houston" "TX" 16752 6166 "32.19%" 68.8346
"33511" 68.57271 0 4727 "Brandon" "FL" 28661 12223 "28.81%" 74.6587
"54311" 68.56036 0 4728 "Green Bay" "WI" 16345 6881 "24.75%" 81.6491
"2659" 68.55561 0 4729 "South Chatham" "MA" 955 360 "38.43%" 58.0639
"99723" 68.55466 0 4730 "Barrow" "AK" 2514 947 "20.37%" 89.1822
"84757" 68.55381 0 4731 "New Harmony" "UT" 572 265 "34.79%" 64.3182
"48842" 68.55038 0 4732 "Holt" "MI" 11916 5168 "25.93%" 79.5792
"83642" 68.5395 0 4733 "Meridian" "ID" 27779 12690 "27.23%" 77.3432
"95843" 68.52609 0 4734 "Antelope" "CA" 21025 9384 "25.94%" 79.5543
"90404" 68.51621 0 4735 "Santa Monica" "CA" 14974 3809 "38.31%" 58.2444
"6066" 68.50671 0 4736 "Vernon Rockville" "CT" 19650 7354 "26.81%" 78.0153
"5730" 68.50124 0 NA "Belmont" "VT" 245 99 "32.65%" 67.9481
"65053" 68.50096 0 4737 "Lohman" "MO" 796 393 "30.03%" 72.4632
"14478" 68.50059 0 4738 "Keuka Park" "NY" 554 211 "33.57%" 66.3332
"50244" 68.50012 0 4739 "Slater" "IA" 1125 470 "27.64%" 76.5194
"95420" 68.49972 0 NA "Caspar" "CA" 351 105 "35.90%" 62.2927
"7077" 68.4991 0 4740 "Sewaren" "NJ" 1903 767 "16.71%" 95.3462
"55102" 68.49509 0 4741 "Saint Paul" "MN" 12755 3104 "34.33%" 64.9484
"58039" 68.49156 0 NA "Great Bend" "ND" 63 28 "22.22%" 85.8112
"95946" 68.48952 0 4742 "Penn Valley" "CA" 7335 3100 "29.57%" 73.1445
"85086" 68.48589 0 4743 "Phoenix" "AZ" 5958 2095 "18.41%" 92.3597
"37075" 68.47543 0 4744 "Hendersonville" "TN" 32108 14021 "26.29%" 78.782
"81335" 68.46658 0 NA "Yellow Jacket" "CO" 134 54 "40.30%" 54.6393
"94014" 68.4579 0 4745 "Daly City" "CA" 31498 10148 "23.94%" 82.8233
"89828" 68.44921 0 NA "Lamoille" "NV" 171 79 "20.47%" 88.8082
"2815" 68.44911 0 NA "Clayville" "RI" 182 82 "28.57%" 74.843
"29369" 68.4474 0 4746 "Moore" "SC" 6098 2739 "30.04%" 72.297
"45246" 68.44311 0 4747 "Cincinnati" "OH" 9480 3704 "31.96%" 68.9732
"28803" 68.43581 0 4748 "Asheville" "NC" 17130 6470 "33.23%" 66.7647
"38104" 68.42622 0 4749 "Memphis" "TN" 17781 4831 "38.01%" 58.5373
"7650" 68.41801 0 4750 "Palisades Park" "NJ" 12173 4467 "30.62%" 71.2681
"28723" 68.41364 0 4751 "Cullowhee" "NC" 3749 1543 "37.32%" 59.7115
"4568" 68.4125 0 NA "South Bristol" "ME" 399 153 "33.83%" 65.706
"2647" 68.41237 0 NA "Hyannis Port" "MA" 69 20 "57.97%" 24.1095
"95020" 68.40422 0 4752 "Gilroy" "CA" 29604 11872 "20.51%" 88.6618
"18066" 68.39522 0 4753 "New Tripoli" "PA" 3233 1379 "24.56%" 81.6713
"2131" 68.38831 0 4754 "Roslindale" "MA" 21956 7667 "31.59%" 69.559
"48428" 68.3814 0 4755 "Dryden" "MI" 3198 1467 "17.70%" 93.4803
"46167" 68.37968 0 4756 "Pittsboro" "IN" 3039 1401 "24.78%" 81.277
"10704" 68.37288 0 4757 "Yonkers" "NY" 21747 7693 "22.79%" 84.701
"11779" 68.3596 0 4758 "Ronkonkoma" "NY" 26656 10145 "19.22%" 90.8415
"5341" 68.35216 0 NA "East Dover" "VT" 426 172 "33.80%" 65.6768
"77041" 68.34788 0 4759 "Houston" "TX" 15173 6336 "26.74%" 77.8479
"6065" 68.34367 0 NA "Riverton" "CT" 134 58 "21.64%" 86.628
"13732" 68.34213 0 4760 "Apalachin" "NY" 5493 2405 "28.58%" 74.6561
"98862" 68.34022 0 4761 "Winthrop" "WA" 1484 580 "36.52%" 60.9668
"92549" 68.33906 0 4762 "Idyllwild" "CA" 2756 1033 "35.45%" 62.8118
"22902" 68.33483 0 4763 "Charlottesville" "VA" 12646 4421 "35.85%" 62.1253
"8048" 68.33122 0 NA "Lumberton" "NJ" 494 176 "21.86%" 86.2205
"4617" 68.33092 0 4764 "Brooksville" "ME" 627 250 "40.83%" 53.5305
"92082" 68.32823 0 4765 "Valley Center" "CA" 9140 3810 "24.64%" 81.4281
"55920" 68.32479 0 4766 "Byron" "MN" 3390 1594 "24.01%" 82.5069
"4860" 68.32358 0 4767 "Tenants Harbor" "ME" 1038 373 "35.16%" 63.2786
"18707" 68.32063 0 4768 "Mountain Top" "PA" 9695 4124 "26.96%" 77.4046
"30058" 68.30841 0 4769 "Lithonia" "GA" 34806 15066 "28.55%" 74.6561
"15213" 68.29593 0 4770 "Pittsburgh" "PA" 10690 2829 "47.85%" 41.3803
"99113" 68.29285 0 NA "Colton" "WA" 485 196 "31.55%" 69.4662
"1930" 68.2868 0 4771 "Gloucester" "MA" 21598 7912 "27.49%" 76.4409
"20613" 68.27929 0 4772 "Brandywine" "MD" 5732 2204 "17.24%" 94.0948
"12067" 68.27737 0 4773 "Feura Bush" "NY" 1258 517 "21.14%" 87.3555
"61517" 68.27644 0 4774 "Brimfield" "IL" 2152 943 "21.38%" 86.9501
"15071" 68.27402 0 4775 "Oakdale" "PA" 6636 2641 "29.32%" 73.2491
"67122" 68.27215 0 NA "Piedmont" "KS" 198 85 "30.81%" 70.6927
"53228" 68.26929 0 4776 "Milwaukee" "WI" 10184 3884 "23.12%" 83.9296
"76133" 68.25813 0 4777 "Fort Worth" "TX" 30525 12920 "31.18%" 70.0219
"12824" 68.24958 0 4778 "Diamond Point" "NY" 589 246 "29.37%" 73.1445
"49682" 68.2487 0 4779 "Suttons Bay" "MI" 2652 1162 "30.24%" 71.646
"64083" 68.24569 0 4780 "Raymore" "MO" 8286 3651 "25.36%" 80.0499
"19428" 68.24022 0 4781 "Conshohocken" "PA" 11651 4178 "28.45%" 74.6992
"5464" 68.23656 0 4782 "Jeffersonville" "VT" 1662 676 "33.75%" 65.5617
"61010" 68.23489 0 4783 "Byron" "IL" 4432 1967 "24.59%" 81.3457
"8026" 68.23323 0 4784 "Gibbsboro" "NJ" 1650 680 "23.33%" 83.5085
"90041" 68.22776 0 4785 "Los Angeles" "CA" 18250 6424 "31.07%" 70.1762
"56301" 68.21887 0 4786 "Saint Cloud" "MN" 14136 5726 "30.19%" 71.693
"98368" 68.21232 0 4787 "Port Townsend" "WA" 9725 3593 "34.95%" 63.4787
"1904" 68.20622 0 4788 "Lynn" "MA" 12477 4846 "21.77%" 86.1852
"23456" 68.19028 0 4789 "Virginia Beach" "VA" 45617 19945 "27.26%" 76.7221
"32806" 68.17247 0 4790 "Orlando" "FL" 19248 6734 "31.02%" 70.2311
"3455" 68.16664 0 4791 "Marlborough" "NH" 2004 790 "31.74%" 68.992
"53119" 68.16519 0 4792 "Eagle" "WI" 3289 1442 "21.13%" 87.2613
"77083" 68.15598 0 4793 "Houston" "TX" 30286 13086 "29.59%" 72.658
"99322" 68.14762 0 NA "Bickleton" "WA" 159 73 "31.45%" 69.4662
"49630" 68.14732 0 4794 "Empire" "MI" 926 382 "33.15%" 66.5241
"4624" 68.14702 0 NA "Corea" "ME" 167 51 "37.13%" 59.6592
"1236" 68.14656 0 4795 "Housatonic" "MA" 1458 578 "33.40%" 66.056
"81128" 68.14615 0 NA "Chromo" "CO" 61 30 "34.43%" 64.2907
"29902" 68.14193 0 4796 "Beaufort" "SC" 15318 6430 "32.95%" 66.8235
"8012" 68.13052 0 4797 "Blackwood" "NJ" 26251 10264 "23.77%" 82.6311
"84106" 68.1174 0 4798 "Salt Lake City" "UT" 21548 8431 "34.60%" 63.9573
"63102" 68.11117 0 4799 "Saint Louis" "MO" 1147 91 "39.06%" 56.2542
"12487" 68.11012 0 4800 "Ulster Park" "NY" 2636 893 "29.89%" 72.0343
"22729" 68.10939 0 NA "Mitchells" "VA" 72 35 "27.78%" 75.6773
"80232" 68.10522 0 4801 "Denver" "CO" 15081 5938 "27.58%" 76.0199
"78154" 68.098 0 4802 "Schertz" "TX" 11248 5018 "26.87%" 77.2386
"48045" 68.09031 0 4803 "Harrison Township" "MI" 16763 6294 "20.29%" 88.5702
"3825" 68.08444 0 4804 "Barrington" "NH" 4632 1968 "28.09%" 75.1216
"20693" 68.08305 0 NA "Welcome" "MD" 451 203 "21.95%" 85.6948
"37138" 68.07874 0 4805 "Old Hickory" "TN" 15233 6409 "26.00%" 78.6874
"44094" 68.06776 0 4806 "Willoughby" "OH" 24790 9307 "27.04%" 76.8986
"71909" 68.05782 0 4807 "Hot Springs Village" "AR" 11402 4959 "33.08%" 66.4718
"10306" 68.04404 0 4808 "Staten Island" "NY" 38846 14986 "20.50%" 88.1453
"12571" 68.03126 0 4809 "Red Hook" "NY" 7710 2336 "26.11%" 78.45
"67147" 68.02779 0 4810 "Valley Center" "KS" 4941 2268 "26.37%" 77.9996
"18974" 68.01952 0 4811 "Warminster" "PA" 25165 10431 "24.26%" 81.6269
